dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,12,20,10778516,10778518,597,18.350917588048546,19.532033511763085,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,13,21,10782613,10782615,562,15.462586708817225,16.180457502973834,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,14,22,10786709,10786711,478,14.993997580421443,15.88523476761128,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,15,23,10790805,10790807,267,16.44126155141029,16.38904267503784,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,16,24,10794901,10794903,917,18.399512842704397,17.098832834258463,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,17,25,10798997,10798999,656,17.751890225302468,18.082096346107488,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,18,26,10803093,10803095,889,18.24060647595979,17.804220491470083,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,19,27,10807189,10807191,510,16.335173169168126,17.26711657043714,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,20,28,10811285,10811287,860,20.206331761631716,19.735767752770055,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,21,29,10815381,10815383,553,18.026153402329484,18.47346881205139,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,22,30,10819477,10819479,629,17.82010421493403,19.408447792565262,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,23,31,10823573,10823575,759,19.00818787680083,19.486404660030388,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,24,32,10827669,10827671,874,20.814781391105406,21.355970740804114,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,25,33,10831765,10831767,720,18.961892256771545,20.471335302578172,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,26,34,10835861,10835863,314,20.83644711486679,20.130505672238705,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,27,35,10839957,10839959,602,19.863432952923084,21.00332818147703,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,28,36,10844053,10844055,7,26.405729494471434,27.277653257443774,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,4,4,4,29,37,10848149,10848151,610,19.740767858429585,19.733113030225727,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,0,8,13229711,13229713,222,26.76041696709092,26.57965852165058,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,1,9,13233807,13233809,711,25.61609013575158,26.432162232752333,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,2,10,13237903,13237905,922,25.306902615244876,26.783194363038,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,3,11,13241999,13242001,691,25.703830062446166,25.60891178288636,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,4,12,13246095,13246097,107,26.022009991498734,24.098788825849105,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,5,13,13250191,13250193,467,26.68123991534284,24.024369302293458,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,6,14,13254287,13254289,89,24.358587659481728,22.87074917869105,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,7,15,13258383,13258385,713,23.014159978248557,23.016252123117056,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,8,16,13262479,13262481,865,24.73620294133212,24.424600014175404,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,9,17,13266575,13266577,405,24.07971821573151,23.257596108100692,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,10,18,13270671,13270673,765,21.580773683148763,21.87367317929647,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,11,19,13274767,13274769,1023,21.94229325018521,19.86240654400154,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,12,20,13278863,13278865,597,21.88937977515316,20.64010153377278,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,13,21,13282959,13282961,562,20.276440971471853,19.86312195475928,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,14,22,13287055,13287057,478,19.916620713088886,18.52960233313019,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,15,23,13291151,13291153,267,21.464719949476965,20.509385945995433,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,16,24,13295247,13295249,917,18.434159939796714,17.817518969511017,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,17,25,13299343,13299345,656,20.541783508570823,19.098770424748103,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,18,26,13303439,13303441,889,18.713111704032343,16.819270563432823,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,19,27,13307535,13307537,510,18.286160754902813,17.487606245259727,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,20,28,13311631,13311633,860,17.28793551792189,16.116771102131086,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,21,29,13315727,13315729,553,18.939392681794235,17.497679202653348,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,22,30,13319823,13319825,629,18.960052153738935,18.340076543049324,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,23,31,13323920,13323922,759,16.75048471832818,16.79130068366153,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,24,32,13328016,13328018,874,19.167381855889204,19.78943862079714,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,25,33,13332112,13332114,720,15.437837024408342,15.549574393332723,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,26,34,13336208,13336210,314,17.771546019484095,16.074589360142163,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,27,35,13340304,13340306,602,16.54022952138,15.44627962169394,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,28,36,13344400,13344402,7,22.561658846071502,23.60910413426597,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,5,5,5,29,37,13348496,13348498,610,17.179238585865537,15.08385147010518,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,0,8,15730179,15730181,803,17.426423861545207,16.778666276044714,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,1,9,15734276,15734278,711,16.606864749780723,17.770977035539477,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,2,10,15738372,15738374,922,17.41561543253156,16.660478845962235,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,3,11,15742468,15742470,691,19.488102658581145,18.203419667267294,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,4,12,15746564,15746566,86,18.473753695687304,17.237538681782038,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,5,13,15750660,15750662,467,20.107278791518922,17.88270510593064,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,6,14,15754756,15754758,89,19.892962896684395,18.394519230682416,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,7,15,15758852,15758854,713,21.115448193029785,19.698340928278945,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,8,16,15762948,15762950,865,21.618792615977213,20.44876939669336,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,9,17,15767044,15767046,405,20.327039514706925,19.023957911502976,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,10,18,15771140,15771142,765,23.34196270152994,21.687463804084924,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,11,19,15775236,15775238,1023,22.999329222113385,21.93664586021608,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,12,20,15779332,15779334,597,23.060157002839166,19.825938180490624,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,13,21,15783428,15783430,562,20.957149549168,19.49523283433432,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,14,22,15787524,15787526,478,20.9949079994527,18.91912174260531,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,15,23,15791620,15791622,267,24.337769208452503,22.54623568007056,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,16,24,15795716,15795718,917,27.374109689170073,25.74200856132108,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,17,25,15799812,15799814,656,23.34061927995556,21.106426856807122,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
0_0_0_10_14_8,6,6,6,18,26,15803908,15803910,889,29.99200348954115,25.63104233656357,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode
